sggdeu0a05,baseline_signsuisse,0,TGT,sgg,deu,0,srf.2,False,1695204121.439,1695204130.407
sggdeu0a05,baseline_signsuisse,1,TGT,sgg,deu,0,srf.2,False,1695204130.423,1695204135.474
sggdeu0a05,baseline_signsuisse,2,TGT,sgg,deu,0,srf.2,False,1695204135.487,1695204146.674
sggdeu0a05,baseline_signsuisse,3,TGT,sgg,deu,0,srf.2,False,1695204146.688,1695204154.459
sggdeu0a05,baseline_signsuisse,4,TGT,sgg,deu,0,srf.2,False,1695204154.47,1695204159.376
sggdeu0a05,baseline_signsuisse,5,TGT,sgg,deu,0,srf.2,False,1695204159.388,1695204169.061
sggdeu0a05,baseline_signsuisse,6,TGT,sgg,deu,0,srf.2,False,1695204169.074,1695204176.761
sggdeu0a05,baseline_signsuisse,7,TGT,sgg,deu,0,srf.2,False,1695204176.774,1695204181.912
sggdeu0a05,baseline_signsuisse,8,TGT,sgg,deu,0,srf.2,False,1695204181.924,1695204188.046
sggdeu0a05,baseline_signsuisse,9,TGT,sgg,deu,0,srf.2,False,1695204188.057,1695204193.996
sggdeu0a05,baseline_signsuisse,30,TGT,sgg,deu,0,srf.2,True,1695204121.375,1695204198.33
sggdeu0a05,CASIA-SLT,0,TGT,sgg,deu,0,srf.10,False,1695204199.162,1695204206.397
sggdeu0a05,CASIA-SLT,1,TGT,sgg,deu,0,srf.10,False,1695204206.41,1695204214.531
sggdeu0a05,CASIA-SLT,2,TGT,sgg,deu,0,srf.10,False,1695204214.545,1695204219.432
sggdeu0a05,CASIA-SLT,3,TGT,sgg,deu,0,srf.10,False,1695204219.444,1695204227.616
sggdeu0a05,CASIA-SLT,4,TGT,sgg,deu,0,srf.10,False,1695204227.627,1695204233.651
sggdeu0a05,CASIA-SLT,5,TGT,sgg,deu,0,srf.10,False,1695204233.657,1695204240.267
sggdeu0a05,CASIA-SLT,6,TGT,sgg,deu,0,srf.10,False,1695204240.28,1695204247.685
sggdeu0a05,CASIA-SLT,7,TGT,sgg,deu,0,srf.10,False,1695204247.694,1695204255.602
sggdeu0a05,CASIA-SLT,8,TGT,sgg,deu,0,srf.10,False,1695204255.615,1695204264.019
sggdeu0a05,CASIA-SLT,9,TGT,sgg,deu,0,srf.10,False,1695204264.031,1695204270.187
sggdeu0a05,CASIA-SLT,110,TGT,sgg,deu,0,srf.10,True,1695204199.107,1695204273.87
sggdeu0a05,knowcomp,0,TGT,sgg,deu,0,srf.0,False,1695204274.893,1695204280.499
sggdeu0a05,knowcomp,1,TGT,sgg,deu,0,srf.0,False,1695204280.513,1695204283.38
sggdeu0a05,knowcomp,2,TGT,sgg,deu,0,srf.0,False,1695204283.393,1695204286.795
sggdeu0a05,knowcomp,3,TGT,sgg,deu,0,srf.0,False,1695204286.808,1695204289.878
sggdeu0a05,knowcomp,4,TGT,sgg,deu,0,srf.0,False,1695204289.89,1695204292.843
sggdeu0a05,knowcomp,5,TGT,sgg,deu,0,srf.0,False,1695204292.855,1695204295.577
sggdeu0a05,knowcomp,6,TGT,sgg,deu,0,srf.0,False,1695204295.589,1695204297.926
sggdeu0a05,knowcomp,7,TGT,sgg,deu,0,srf.0,False,1695204297.937,1695204301.375
sggdeu0a05,knowcomp,8,TGT,sgg,deu,0,srf.0,False,1695204301.388,1695204304.592
sggdeu0a05,knowcomp,9,TGT,sgg,deu,0,srf.0,False,1695204304.604,1695204307.658
sggdeu0a05,knowcomp,10,TGT,sgg,deu,0,srf.0,True,1695204274.842,1695204311.858
sggdeu0a05,knowcomp,0,TGT,sgg,deu,0,srf.5,False,1695204313.233,1695204317.725
sggdeu0a05,knowcomp,1,TGT,sgg,deu,0,srf.5,False,1695204317.739,1695204321.291
sggdeu0a05,knowcomp,2,TGT,sgg,deu,0,srf.5,False,1695204321.304,1695204323.508
sggdeu0a05,knowcomp,3,TGT,sgg,deu,0,srf.5,False,1695204323.52,1695204326.008
sggdeu0a05,knowcomp,4,TGT,sgg,deu,0,srf.5,False,1695204326.02,1695204328.359
sggdeu0a05,knowcomp,5,TGT,sgg,deu,0,srf.5,False,1695204328.368,1695204330.742
sggdeu0a05,knowcomp,6,TGT,sgg,deu,0,srf.5,False,1695204330.754,1695204333.492
sggdeu0a05,knowcomp,7,TGT,sgg,deu,0,srf.5,False,1695204333.505,1695204335.892
sggdeu0a05,knowcomp,8,TGT,sgg,deu,0,srf.5,False,1695204335.904,1695204338.026
sggdeu0a05,knowcomp,9,TGT,sgg,deu,0,srf.5,False,1695204338.037,1695204340.643
sggdeu0a05,knowcomp,60,TGT,sgg,deu,0,srf.5,True,1695204313.148,1695204343.576
sggdeu0a05,TTIC,0,TGT,sgg,deu,0,srf.2,False,1695204344.886,1695204352.894
sggdeu0a05,TTIC,1,TGT,sgg,deu,0,srf.2,False,1695204352.907,1695204363.527
sggdeu0a05,TTIC,2,TGT,sgg,deu,0,srf.2,False,1695204363.54,1695204381.729
sggdeu0a05,TTIC,3,TGT,sgg,deu,0,srf.2,False,1695204381.742,1695204399.098
sggdeu0a05,TTIC,4,TGT,sgg,deu,0,srf.2,False,1695204399.109,1695204406.498
sggdeu0a05,TTIC,5,TGT,sgg,deu,0,srf.2,False,1695204406.509,1695204416.532
sggdeu0a05,TTIC,6,TGT,sgg,deu,0,srf.2,False,1695204416.545,1695204430.534
sggdeu0a05,TTIC,7,TGT,sgg,deu,0,srf.2,False,1695204430.547,1695204443.668
sggdeu0a05,TTIC,8,TGT,sgg,deu,0,srf.2,False,1695204443.68,1695204457.82
sggdeu0a05,TTIC,9,TGT,sgg,deu,0,srf.2,False,1695204457.83,1695204464.153
sggdeu0a05,TTIC,30,TGT,sgg,deu,0,srf.2,True,1695204344.785,1695204467.919
sggdeu0a05,TTIC,0,TGT,sgg,deu,0,srf.3,False,1695204469.338,1695204478.672
sggdeu0a05,TTIC,1,TGT,sgg,deu,0,srf.3,False,1695204478.685,1695204491.539
sggdeu0a05,TTIC,2,TGT,sgg,deu,0,srf.3,False,1695204491.551,1695204501.173
sggdeu0a05,TTIC,3,TGT,sgg,deu,0,srf.3,False,1695204501.185,1695204509.807
sggdeu0a05,TTIC,4,TGT,sgg,deu,0,srf.3,False,1695204509.821,1695204517.075
sggdeu0a05,TTIC,5,TGT,sgg,deu,0,srf.3,False,1695204517.087,1695204528.993
sggdeu0a05,TTIC,6,TGT,sgg,deu,0,srf.3,False,1695204529.004,1695204542.894
sggdeu0a05,TTIC,7,TGT,sgg,deu,0,srf.3,False,1695204542.906,1695204550.811
sggdeu0a05,TTIC,8,TGT,sgg,deu,0,srf.3,False,1695204550.824,1695204563.162
sggdeu0a05,TTIC,9,TGT,sgg,deu,0,srf.3,False,1695204563.173,1695204579.68
sggdeu0a05,TTIC,40,TGT,sgg,deu,0,srf.3,True,1695204469.297,1695204586.948
sggdeu0a05,knowcomp,0,TGT,sgg,deu,0,srf.23,False,1695204588.539,1695204593.332
sggdeu0a05,knowcomp,1,TGT,sgg,deu,0,srf.23,False,1695204593.346,1695204596.082
sggdeu0a05,knowcomp,2,TGT,sgg,deu,0,srf.23,False,1695204596.095,1695204599.732
sggdeu0a05,knowcomp,3,TGT,sgg,deu,0,srf.23,False,1695204599.743,1695204603.749
sggdeu0a05,knowcomp,4,TGT,sgg,deu,0,srf.23,False,1695204603.764,1695204606.117
sggdeu0a05,knowcomp,5,TGT,sgg,deu,0,srf.23,False,1695204606.129,1695204608.383
sggdeu0a05,knowcomp,6,TGT,sgg,deu,0,srf.23,False,1695204608.395,1695204611.317
sggdeu0a05,knowcomp,7,TGT,sgg,deu,0,srf.23,False,1695204611.329,1695204613.401
sggdeu0a05,knowcomp,8,TGT,sgg,deu,0,srf.23,False,1695204613.414,1695204616.517
sggdeu0a05,knowcomp,9,TGT,sgg,deu,0,srf.23,False,1695204616.529,1695204618.751
sggdeu0a05,knowcomp,240,TGT,sgg,deu,0,srf.23,True,1695204588.486,1695204622.401
sggdeu0a05,CASIA-SLT,0,TGT,sgg,deu,0,srf.1,False,1695204623.856,1695204631.752
sggdeu0a05,CASIA-SLT,1,TGT,sgg,deu,0,srf.1,False,1695204631.766,1695204637.435
sggdeu0a05,CASIA-SLT,2,TGT,sgg,deu,0,srf.1,False,1695204637.448,1695204661.771
sggdeu0a05,CASIA-SLT,3,TGT,sgg,deu,0,srf.1,False,1695204661.784,1695204666.188
sggdeu0a05,CASIA-SLT,4,TGT,sgg,deu,0,srf.1,False,1695204666.201,1695204670.555
sggdeu0a05,CASIA-SLT,5,TGT,sgg,deu,0,srf.1,False,1695204670.568,1695204679.006
sggdeu0a05,CASIA-SLT,6,TGT,sgg,deu,0,srf.1,False,1695204679.017,1695204683.323
sggdeu0a05,CASIA-SLT,7,TGT,sgg,deu,0,srf.1,False,1695204683.334,1695204688.473
sggdeu0a05,CASIA-SLT,8,TGT,sgg,deu,0,srf.1,False,1695204688.485,1695204692.574
sggdeu0a05,CASIA-SLT,9,TGT,sgg,deu,0,srf.1,False,1695204692.586,1695204696.474
sggdeu0a05,CASIA-SLT,20,TGT,sgg,deu,0,srf.1,True,1695204623.808,1695204703.842
sggdeu0a05,baseline_signsuisse,0,TGT,sgg,deu,0,srf.16,False,1695204706.206,1695204716.459
sggdeu0a05,baseline_signsuisse,1,TGT,sgg,deu,0,srf.16,False,1695204716.474,1695204719.693
sggdeu0a05,baseline_signsuisse,2,TGT,sgg,deu,0,srf.16,False,1695204719.706,1695204723.777
sggdeu0a05,baseline_signsuisse,3,TGT,sgg,deu,0,srf.16,False,1695204723.789,1695204732.711
sggdeu0a05,baseline_signsuisse,4,TGT,sgg,deu,0,srf.16,False,1695204732.724,1695204738.178
sggdeu0a05,baseline_signsuisse,5,TGT,sgg,deu,0,srf.16,False,1695204738.192,1695204743.545
sggdeu0a05,baseline_signsuisse,6,TGT,sgg,deu,0,srf.16,False,1695204743.558,1695204746.862
sggdeu0a05,baseline_signsuisse,7,TGT,sgg,deu,0,srf.16,False,1695204746.874,1695204753.946
sggdeu0a05,baseline_signsuisse,8,TGT,sgg,deu,0,srf.16,False,1695204753.958,1695204759.513
sggdeu0a05,baseline_signsuisse,9,TGT,sgg,deu,0,srf.16,False,1695204759.526,1695204766.331
sggdeu0a05,baseline_signsuisse,170,TGT,sgg,deu,0,srf.16,True,1695204706.145,1695204769.431
sggdeu0a05,baseline_signsuisse,0,TGT,sgg,deu,0,srf.18,False,1695204771.001,1695204779.999
sggdeu0a05,baseline_signsuisse,1,TGT,sgg,deu,0,srf.18,False,1695204780.013,1695204784.832
sggdeu0a05,baseline_signsuisse,2,TGT,sgg,deu,0,srf.18,False,1695204784.843,1695204791.433
sggdeu0a05,baseline_signsuisse,3,TGT,sgg,deu,0,srf.18,False,1695204791.444,1695204797.667
sggdeu0a05,baseline_signsuisse,4,TGT,sgg,deu,0,srf.18,False,1695204797.68,1695204802.367
sggdeu0a05,baseline_signsuisse,5,TGT,sgg,deu,0,srf.18,False,1695204802.379,1695204811.051
sggdeu0a05,baseline_signsuisse,6,TGT,sgg,deu,0,srf.18,False,1695204811.063,1695204816.184
sggdeu0a05,baseline_signsuisse,7,TGT,sgg,deu,0,srf.18,False,1695204816.193,1695204826.503
sggdeu0a05,baseline_signsuisse,8,TGT,sgg,deu,0,srf.18,False,1695204826.514,1695204831.169
sggdeu0a05,baseline_signsuisse,9,TGT,sgg,deu,0,srf.18,False,1695204831.183,1695204835.003
sggdeu0a05,baseline_signsuisse,190,TGT,sgg,deu,0,srf.18,True,1695204770.955,1695204837.871
sggdeu0a01,baseline_signsuisse,0,TGT,sgg,deu,0,srf.9,False,1695040361.622,1695040393.724
sggdeu0a01,baseline_signsuisse,1,TGT,sgg,deu,0,srf.9,False,1695040393.739,1695040403.54
sggdeu0a01,baseline_signsuisse,2,TGT,sgg,deu,0,srf.9,False,1695040403.552,1695040415.875
sggdeu0a01,baseline_signsuisse,3,TGT,sgg,deu,0,srf.9,False,1695040415.886,1695040427.643
sggdeu0a01,baseline_signsuisse,4,TGT,sgg,deu,0,srf.9,False,1695040427.656,1695040438.177
sggdeu0a01,baseline_signsuisse,5,TGT,sgg,deu,0,srf.9,False,1695040438.19,1695040461.546
sggdeu0a01,baseline_signsuisse,6,TGT,sgg,deu,0,srf.9,False,1695040461.559,1695040490.232
sggdeu0a01,baseline_signsuisse,7,TGT,sgg,deu,0,srf.9,False,1695040490.244,1695040498.851
